title,released,url
Saat Istri SYL Jawab 'Tidak Tahu' untuk Semua Pertanyaan Jaksa,27/5/2024 22:12 WIB,https://news.detik.com/berita/d-7360605/saat-istri-syl-jawab-tidak-tahu-untuk-semua-pertanyaan-jaksa
Disdik DKI Minta Maaf Call Center PPDB Tak Bisa Dihubungi,27/5/2024 22:00 WIB,https://news.detik.com/berita/d-7360590/disdik-dki-minta-maaf-call-center-ppdb-tak-bisa-dihubungi
Aswanto: Pemilu Papua Harusnya Batal Bila Tanpa Penghitungan Suara di TPS,27/5/2024 21:50 WIB,https://news.detik.com/pemilu/d-7360581/aswanto-pemilu-papua-harusnya-batal-bila-tanpa-penghitungan-suara-di-tps
Putra SYL Ungkap Alasan Ikut Usulkan Nama untuk Jabatan Tertentu di Kementan,27/5/2024 21:43 WIB,https://news.detik.com/berita/d-7360575/putra-syl-ungkap-alasan-ikut-usulkan-nama-untuk-jabatan-tertentu-di-kementan
"UKT 2024 Batal Naik, Nadiem Minta PTN Terima Lagi Calon Maba yang Mundur",27/5/2024 21:39 WIB,https://news.detik.com/berita/d-7360572/ukt-2024-batal-naik-nadiem-minta-ptn-terima-lagi-calon-maba-yang-mundur
"Risma Ungkap Belum Ada Laporan Kerusakan Usai Gempa M 5,9 Sinabang Aceh",28/5/2024 23:55 WIB,https://news.detik.com/berita/d-7362591/risma-ungkap-belum-ada-laporan-kerusakan-usai-gempa-m-5-9-sinabang-aceh
"HUT ke-20 Tagana, Risma: Saya Bersaksi Kalian Bertugas Tulus Tanpa Pamrih",28/5/2024 23:51 WIB,https://news.detik.com/berita/d-7362588/hut-ke-20-tagana-risma-saya-bersaksi-kalian-bertugas-tulus-tanpa-pamrih
Paus Fransiskus Minta Maaf Usai Gunakan Istilah Menghina untuk LGBT,28/5/2024 23:38 WIB,https://news.detik.com/internasional/d-7362583/paus-fransiskus-minta-maaf-usai-gunakan-istilah-menghina-untuk-lgbt
Anggota Parlemen Prancis Diskors gegara Bawa Bendera Palestina saat Debat,28/5/2024 23:20 WIB,https://news.detik.com/internasional/d-7362576/anggota-parlemen-prancis-diskors-gegara-bawa-bendera-palestina-saat-debat
"Formasi Paskibraka Upacara Hari Lahir Pancasila 2024, Cek Informasinya!",28/5/2024 22:54 WIB,https://news.detik.com/berita/d-7362560/formasi-paskibraka-upacara-hari-lahir-pancasila-2024-cek-informasinya
"Mahasiswa Kemah di Kampus Tolak Uang Pangkal, Ini Kata Sekretaris UGM",28/5/2024 22:32 WIB,https://news.detik.com/berita/d-7362539/mahasiswa-kemah-di-kampus-tolak-uang-pangkal-ini-kata-sekretaris-ugm
"Pria di Jeneponto Diduga Perkosa Difabel, Rumah Pelaku Dibongkar Keluarga",28/5/2024 22:31 WIB,https://news.detik.com/berita/d-7362537/pria-di-jeneponto-diduga-perkosa-difabel-rumah-pelaku-dibongkar-keluarga
"Sinergitas TNI-Polri, Pangdam Jaya Beri Penghargaan ke Kapolsek Mampang",28/5/2024 22:12 WIB,https://news.detik.com/berita/d-7362503/sinergitas-tni-polri-pangdam-jaya-beri-penghargaan-ke-kapolsek-mampang
"Temui Direktur APO untuk Fiji, Sekjen Kemnaker Bahas Kebijakan Pengupahan",28/5/2024 22:11 WIB,https://news.detik.com/berita/d-7362439/temui-direktur-apo-untuk-fiji-sekjen-kemnaker-bahas-kebijakan-pengupahan
Panas 'Mendidih' di India-Pakistan hingga Capai Rekor Suhu Tertinggi,28/5/2024 22:06 WIB,https://news.detik.com/internasional/d-7362486/panas-mendidih-di-india-pakistan-hingga-capai-rekor-suhu-tertinggi
Mahasiswi Tewas Terlindas Truk di Serpong Tangsel,28/5/2024 22:03 WIB,https://news.detik.com/berita/d-7362483/mahasiswi-tewas-terlindas-truk-di-serpong-tangsel
"Israel Kembali Serang Kamp di Rafah Barat, 21 Orang Tewas",28/5/2024 22:02 WIB,https://news.detik.com/internasional/d-7362481/israel-kembali-serang-kamp-di-rafah-barat-21-orang-tewas
Perusahaan Diimbau Pertahankan Hubungan Industrial Berlandaskan Pancasila,28/5/2024 21:55 WIB,https://news.detik.com/berita/d-7362433/perusahaan-diimbau-pertahankan-hubungan-industrial-berlandaskan-pancasila
Pertamina-Komisi VII DPR RI Dukung Peningkatan Lifting Migas Nasional,28/5/2024 21:47 WIB,https://news.detik.com/berita/d-7362461/pertamina-komisi-vii-dpr-ri-dukung-peningkatan-lifting-migas-nasional
7 Orang Jadi Tersangka Kasus ABG Magelang Tergeletak dengan 12 Tusukan,28/5/2024 21:32 WIB,https://news.detik.com/berita/d-7362446/7-orang-jadi-tersangka-kasus-abg-magelang-tergeletak-dengan-12-tusukan
Wamenaker Harap Regional Workshop TKA Mampu Tingkatkan Kolaborasi,28/5/2024 21:31 WIB,https://news.detik.com/berita/d-7362431/wamenaker-harap-regional-workshop-tka-mampu-tingkatkan-kolaborasi
Panca KDRT Istri Lalu Bunuh 4 Anak Sendiri dalam Rumah di Jagakarsa,29/5/2024 23:56 WIB,https://news.detik.com/berita/d-7364456/panca-kdrt-istri-lalu-bunuh-4-anak-sendiri-dalam-rumah-di-jagakarsa
"KPU Petakan TPS di Jakarta Jelang Pilkada, Paling Banyak Diisi 600 Pemilih",29/5/2024 23:27 WIB,https://news.detik.com/pemilu/d-7364446/kpu-petakan-tps-di-jakarta-jelang-pilkada-paling-banyak-diisi-600-pemilih
Fraksi Gerindra DPR Gelar Seminar Pengembangan Transportasi dan Logistik,29/5/2024 23:01 WIB,https://news.detik.com/berita/d-7364429/fraksi-gerindra-dpr-gelar-seminar-pengembangan-transportasi-dan-logistik
Polda Metro Beri Penghargaan ke 14 Bhabinkamtibmas Terbaik,29/5/2024 22:50 WIB,https://news.detik.com/berita/d-7364418/polda-metro-beri-penghargaan-ke-14-bhabinkamtibmas-terbaik
Saksi Sebut SYL Beli Wine Saat Makan Siang Keluarga Pakai Uang Kementan,29/5/2024 22:45 WIB,https://news.detik.com/berita/d-7364413/saksi-sebut-syl-beli-wine-saat-makan-siang-keluarga-pakai-uang-kementan
"Mahasiswi Tewas Terlindas di Serpong Tangsel, Sopir Truk Diamankan",29/5/2024 22:39 WIB,https://news.detik.com/berita/d-7364410/mahasiswi-tewas-terlindas-di-serpong-tangsel-sopir-truk-diamankan
"Bamsoet Ungkap Upacara 17 Agustus di IKN, Sidang Tahunan MPR di Jakarta",29/5/2024 22:35 WIB,https://news.detik.com/berita/d-7364398/bamsoet-ungkap-upacara-17-agustus-di-ikn-sidang-tahunan-mpr-di-jakarta
Nopol B-11-VAN di Pajero yang Viral Dikejar Polisi Ternyata Milik BMW,29/5/2024 22:29 WIB,https://news.detik.com/berita/d-7364384/nopol-b-11-van-di-pajero-yang-viral-dikejar-polisi-ternyata-milik-bmw
Pemprov DKI Bilang 'Don't Worry' soal Nasib Warga Eks Kampung Bayam,29/5/2024 22:13 WIB,https://news.detik.com/berita/d-7364367/pemprov-dki-bilang-dont-worry-soal-nasib-warga-eks-kampung-bayam
Terdakwa Korupsi Dana PIP di Serang Potong Bantuan 40% untuk Operasional,29/5/2024 22:11 WIB,https://news.detik.com/berita/d-7364363/terdakwa-korupsi-dana-pip-di-serang-potong-bantuan-40-untuk-operasional
Panca Pembunuh 4 Anak Kandung di Jagakarsa Bakal Ajukan Eksepsi,29/5/2024 22:10 WIB,https://news.detik.com/berita/d-7364362/panca-pembunuh-4-anak-kandung-di-jagakarsa-bakal-ajukan-eksepsi
KPK Panggil Febri Diansyah dkk Jadi Saksi di Sidang SYL 3 Juni,29/5/2024 21:56 WIB,https://news.detik.com/berita/d-7364349/kpk-panggil-febri-diansyah-dkk-jadi-saksi-di-sidang-syl-3-juni
Polisi Ungkap Ditemukan Alga di Paru-paru Depoy yang Tewas dalam Toren,29/5/2024 21:54 WIB,https://news.detik.com/berita/d-7364348/polisi-ungkap-ditemukan-alga-di-paru-paru-depoy-yang-tewas-dalam-toren
"Eks Menpera Suharso: Tapera Sebenarnya Sukarela, Mirip Tabungan Haji",29/5/2024 21:50 WIB,https://news.detik.com/berita/d-7364342/eks-menpera-suharso-tapera-sebenarnya-sukarela-mirip-tabungan-haji
Kejagung Tetapkan 6 Tersangka Kasus Korupsi 109 Ton Emas Antam,29/5/2024 21:42 WIB,https://news.detik.com/berita/d-7364334/kejagung-tetapkan-6-tersangka-kasus-korupsi-109-ton-emas-antam
PAN Bakal Beri Karpet Merah untuk Sudaryono Maju Pilgub Jateng,30/5/2024 23:58 WIB,https://news.detik.com/pemilu/d-7366432/pan-bakal-beri-karpet-merah-untuk-sudaryono-maju-pilgub-jateng
Aji Jaya Tawarkan Kartu Bogor Murah Penuhi Kebutuhan Pokok Warga,30/5/2024 23:29 WIB,https://news.detik.com/berita/d-7366479/aji-jaya-tawarkan-kartu-bogor-murah-penuhi-kebutuhan-pokok-warga
Kapan Wukuf di Arafah saat Haji 2024? Ini Tanggalnya!,30/5/2024 23:29 WIB,https://news.detik.com/berita/d-7366369/kapan-wukuf-di-arafah-saat-haji-2024-ini-tanggalnya
Warga Pernah Keluhkan Rumah Kosong TKP 'Mayat dalam Toren' Pesta Narkoba,30/5/2024 23:19 WIB,https://news.detik.com/berita/d-7366419/warga-pernah-keluhkan-rumah-kosong-tkp-mayat-dalam-toren-pesta-narkoba
"PNM Gelar Bakti Sosial di 25 Masjid, Ajak Warga Peduli Lingkungan",30/5/2024 23:11 WIB,https://news.detik.com/berita/d-7366463/pnm-gelar-bakti-sosial-di-25-masjid-ajak-warga-peduli-lingkungan
"Diduga Korban Geng Motor, Tangan Remaja di Cilegon Nyaris Putus",30/5/2024 23:00 WIB,https://news.detik.com/berita/d-7366405/diduga-korban-geng-motor-tangan-remaja-di-cilegon-nyaris-putus
Bagaimana Kriteria Hewan Layak Kurban? Ini Syarat Usia hingga Kondisi,30/5/2024 22:59 WIB,https://news.detik.com/berita/d-7366357/bagaimana-kriteria-hewan-layak-kurban-ini-syarat-usia-hingga-kondisi
4 Siswa Kecelakaan Bus Subang Masih Dirawat di RS Brimob,30/5/2024 22:56 WIB,https://news.detik.com/berita/d-7366391/4-siswa-kecelakaan-bus-subang-masih-dirawat-di-rs-brimob
Universitas Telkom Bandung Gelar Pelatihan Bagi Bumdes Kembangkan Usaha,30/5/2024 22:41 WIB,https://news.detik.com/berita/d-7366453/universitas-telkom-bandung-gelar-pelatihan-bagi-bumdes-kembangkan-usaha
"Syarat Orang yang Berkurban saat Idul Adha, Cek Informasinya!",30/5/2024 22:41 WIB,https://news.detik.com/berita/d-7366356/syarat-orang-yang-berkurban-saat-idul-adha-cek-informasinya
KPK Yakin Pansel yang Diputuskan Jokowi Paham Problem Pemberantasan Korupsi,30/5/2024 22:25 WIB,https://news.detik.com/berita/d-7366348/kpk-yakin-pansel-yang-diputuskan-jokowi-paham-problem-pemberantasan-korupsi
Operasional MRT Masih Dihentikan Imbas Besi Jatuhnya Proyek Kejagung,30/5/2024 22:22 WIB,https://news.detik.com/berita/d-7366346/operasional-mrt-masih-dihentikan-imbas-besi-jatuhnya-proyek-kejagung
Kecaman ke Korut Usai Rentetan Rudal Balistik Ditembakkan,30/5/2024 22:08 WIB,https://news.detik.com/internasional/d-7366331/kecaman-ke-korut-usai-rentetan-rudal-balistik-ditembakkan
"Viral Wanita Coba Bunuh Diri di Sekitar Kota Tua, Diselamatkan Warga-Polisi",30/5/2024 21:57 WIB,https://news.detik.com/berita/d-7366323/viral-wanita-coba-bunuh-diri-di-sekitar-kota-tua-diselamatkan-warga-polisi
Pemilik Rumah Rombak Ini Itu Usai Penemuan Mayat dalam Toren,30/5/2024 21:46 WIB,https://news.detik.com/berita/d-7366312/pemilik-rumah-rombak-ini-itu-usai-penemuan-mayat-dalam-toren
"Ada Warga Tinggal di Rumah Mau Ambruk, Pj Kota Serang Fasilitasi Bantuan",30/5/2024 21:44 WIB,https://news.detik.com/berita/d-7366311/ada-warga-tinggal-di-rumah-mau-ambruk-pj-kota-serang-fasilitasi-bantuan
"Tabrak Pemotor di Kembangan Lalu Kabur, Sopir Avanza Diamankan Warga",01/6/2024 23:48 WIB,https://news.detik.com/berita/d-7369438/tabrak-pemotor-di-kembangan-lalu-kabur-sopir-avanza-diamankan-warga
TKN Dorong Prabowo Aktif di Panggung Internasional,01/6/2024 23:45 WIB,https://news.detik.com/pemilu/d-7369437/tkn-dorong-prabowo-aktif-di-panggung-internasional
Kaesang dan Erina Nonton Baku Hantam Championship di Tangerang,01/6/2024 23:17 WIB,https://news.detik.com/berita/d-7369431/kaesang-dan-erina-nonton-baku-hantam-championship-di-tangerang
Pengacara Ungkap Pegi Nangis Setiap Malam: Isunya Dipindah ke Nusakambangan,01/6/2024 22:52 WIB,https://news.detik.com/berita/d-7369419/pengacara-ungkap-pegi-nangis-setiap-malam-isunya-dipindah-ke-nusakambangan
"Lagi, 37 WNI yang Pakai Visa Ziarah untuk Berhaji Ditangkap",01/6/2024 22:34 WIB,https://news.detik.com/berita/d-7369411/lagi-37-wni-yang-pakai-visa-ziarah-untuk-berhaji-ditangkap
Amarah Korsel Gara-gara Balon Raksasa Isi Tinja dari Korea Utara,01/6/2024 22:29 WIB,https://news.detik.com/internasional/d-7369408/amarah-korsel-gara-gara-balon-raksasa-isi-tinja-dari-korea-utara
"Gempa M 5,1 Guncang Daruba Malut",01/6/2024 21:56 WIB,https://news.detik.com/berita/d-7369390/gempa-m-5-1-guncang-daruba-malut
Sukmajaya Depok Tergenang Usai Hujan Deras Sore Tadi,01/6/2024 21:51 WIB,https://news.detik.com/berita/d-7369389/sukmajaya-depok-tergenang-usai-hujan-deras-sore-tadi
Cerita di Balik Bendera Raksasa Palestina saat Aksi 'All Eyes on Rafah',01/6/2024 21:32 WIB,https://news.detik.com/berita/d-7369369/cerita-di-balik-bendera-raksasa-palestina-saat-aksi-all-eyes-on-rafah
Gaya Jokowi Berbaju Adat Teluk Belanga di Harlah Pancasila,01/6/2024 21:18 WIB,https://news.detik.com/berita/d-7369365/gaya-jokowi-berbaju-adat-teluk-belanga-di-harlah-pancasila
Pj Gubernur Jabar Wanti-wanti Bobotoh: Jangan Ganggu Mobil Pelat Luar Bandung,01/6/2024 21:16 WIB,https://news.detik.com/berita/d-7369363/pj-gubernur-jabar-wanti-wanti-bobotoh-jangan-ganggu-mobil-pelat-luar-bandung
Pegi Akan Ajukan Praperadilan Status Tersangka Kasus Pembunuhan Vina,01/6/2024 21:16 WIB,https://news.detik.com/berita/d-7369362/pegi-akan-ajukan-praperadilan-status-tersangka-kasus-pembunuhan-vina
Refly Harun Nilai KPU Bisa Abaikan Putusan MA Ubah Syarat Usia Cagub-Cawagub,01/6/2024 20:36 WIB,https://news.detik.com/pemilu/d-7369281/refly-harun-nilai-kpu-bisa-abaikan-putusan-ma-ubah-syarat-usia-cagub-cawagub
"Jumlah TPS di Pilgub Jakarta 14.775, Berkurang Dibanding Pilpres",02/6/2024 23:51 WIB,https://news.detik.com/berita/d-7370692/jumlah-tps-di-pilgub-jakarta-14-775-berkurang-dibanding-pilpres
Kata Pakar Hukum soal Putusan MA Ubah Syarat Usia Cagub-Cawagub,02/6/2024 23:43 WIB,https://news.detik.com/pemilu/d-7370688/kata-pakar-hukum-soal-putusan-ma-ubah-syarat-usia-cagub-cawagub
"Viral Wanita Diduga ODGJ Joget di Atas Mobil, Dievakuasi Dinsos Bogor",02/6/2024 23:30 WIB,https://news.detik.com/berita/d-7370680/viral-wanita-diduga-odgj-joget-di-atas-mobil-dievakuasi-dinsos-bogor
"JK Surprised Lihat Afghanistan Saat Ini, Kenapa?",02/6/2024 23:07 WIB,https://news.detik.com/berita/d-7370672/jk-surprised-lihat-afghanistan-saat-ini-kenapa
Pemerintah Thailand Ucapkan Terima Kasih ke Polri Ringkus Buronan Chaowalit,02/6/2024 22:47 WIB,https://news.detik.com/berita/d-7370662/pemerintah-thailand-ucapkan-terima-kasih-ke-polri-ringkus-buronan-chaowalit
Polisi Buru Pria Diduga Lecehkan-Aniaya Wanita saat Lari Pagi di Bogor,02/6/2024 22:31 WIB,https://news.detik.com/berita/d-7370658/polisi-buru-pria-diduga-lecehkan-aniaya-wanita-saat-lari-pagi-di-bogor
Tersingkap Dalih Buron Nomor 1 Thailand Pakai Nama Samaran Sulaiman,02/6/2024 22:15 WIB,https://news.detik.com/berita/d-7370651/tersingkap-dalih-buron-nomor-1-thailand-pakai-nama-samaran-sulaiman
KPU: Bakal Cagub DKI Dharma Pongrekun Belum Penuhi Syarat Administrasi,02/6/2024 21:58 WIB,https://news.detik.com/pemilu/d-7370623/kpu-bakal-cagub-dki-dharma-pongrekun-belum-penuhi-syarat-administrasi
Polisi Selidiki Ibu di Tangerang Diduga Lakukan Pelecehan Seksual ke Anak,02/6/2024 21:35 WIB,https://news.detik.com/berita/d-7370604/polisi-selidiki-ibu-di-tangerang-diduga-lakukan-pelecehan-seksual-ke-anak
Aji Jaya Dinilai Dapat Merepresentasikan Energi Baru di Bogor,02/6/2024 21:32 WIB,https://news.detik.com/berita/d-7370682/aji-jaya-dinilai-dapat-merepresentasikan-energi-baru-di-bogor
Terus-terusan Korut Kirim Balon Raksasa Isi Sampah ke Korea Selatan,02/6/2024 21:26 WIB,https://news.detik.com/internasional/d-7370581/terus-terusan-korut-kirim-balon-raksasa-isi-sampah-ke-korea-selatan
BRI Ajak Karyawan BUMN Terjun Langsung Berdayakan Masyarakat Desa BRILiaN,02/6/2024 21:21 WIB,https://news.detik.com/berita/d-7370576/bri-ajak-karyawan-bumn-terjun-langsung-berdayakan-masyarakat-desa-brilian
Muhammadiyah soal Ormas Bisa Kelola Tambang: Kami Tidak Akan Tergesa-gesa,02/6/2024 21:10 WIB,https://news.detik.com/berita/d-7370558/muhammadiyah-soal-ormas-bisa-kelola-tambang-kami-tidak-akan-tergesa-gesa
"Seorang Wanita Dilecehkan-Dianiaya saat Lari Pagi di Bogor, Polisi Selidiki",02/6/2024 21:02 WIB,https://news.detik.com/berita/d-7370554/seorang-wanita-dilecehkan-dianiaya-saat-lari-pagi-di-bogor-polisi-selidiki
HIPAKAD Ajak Warga Amalkan Nilai Pancasila: Ideologi Ini Dikenal di Dunia,03/6/2024 23:59 WIB,https://news.detik.com/berita/d-7372642/hipakad-ajak-warga-amalkan-nilai-pancasila-ideologi-ini-dikenal-di-dunia
PSI Nilai Kapolda Irjen Ahmad Luthfi Cocok Jadi Cagub Jateng,03/6/2024 23:44 WIB,https://news.detik.com/pemilu/d-7372638/psi-nilai-kapolda-irjen-ahmad-luthfi-cocok-jadi-cagub-jateng
Korban Keracunan Makanan Tahlilan di Bogor Bertambah jadi 71 Orang,03/6/2024 23:21 WIB,https://news.detik.com/berita/d-7372627/korban-keracunan-makanan-tahlilan-di-bogor-bertambah-jadi-71-orang
Satelit PBB: Lebih dari 50% Bangunan Gaza Hancur Oleh Serangan Israel,03/6/2024 23:14 WIB,https://news.detik.com/internasional/d-7372622/satelit-pbb-lebih-dari-50-bangunan-gaza-hancur-oleh-serangan-israel
Benny Harman Sarankan Uji Kelayakan Capim KPK Digelar Periode Baru Nanti,03/6/2024 23:07 WIB,https://news.detik.com/pemilu/d-7372617/benny-harman-sarankan-uji-kelayakan-capim-kpk-digelar-periode-baru-nanti
Serangan Balon Sampah Korut Bikin Geram Korsel,03/6/2024 23:02 WIB,https://news.detik.com/internasional/d-7372613/serangan-balon-sampah-korut-bikin-geram-korsel
"Polisi Dibacok Saat Bubarkan Tawuran di Jakbar, 3 Pelaku Ditangkap",03/6/2024 22:39 WIB,https://news.detik.com/berita/d-7372594/polisi-dibacok-saat-bubarkan-tawuran-di-jakbar-3-pelaku-ditangkap
Polisi Bakal Kerahkan Anjing K9 Sisir Rumah Didik Pembunuh Bocah di Bekasi,03/6/2024 22:38 WIB,https://news.detik.com/berita/d-7372592/polisi-bakal-kerahkan-anjing-k9-sisir-rumah-didik-pembunuh-bocah-di-bekasi
"34 Jemaah Haji Makassar Pakai Visa Palsu Dipulangkan, 3 Masih Ditahan",03/6/2024 22:27 WIB,https://news.detik.com/berita/d-7372570/34-jemaah-haji-makassar-pakai-visa-palsu-dipulangkan-3-masih-ditahan
Pasangan Nikah Sesama Jenis di Halmahera Selatan Tahu Kekasihnya Waria,03/6/2024 22:23 WIB,https://news.detik.com/berita/d-7372569/pasangan-nikah-sesama-jenis-di-halmahera-selatan-tahu-kekasihnya-waria
Polisi: Bocah Jatuh ke Tol dari JPO Tewas Gegara Luka Serius di Kepala,03/6/2024 22:17 WIB,https://news.detik.com/berita/d-7372647/polisi-bocah-jatuh-ke-tol-dari-jpo-tewas-gegara-luka-serius-di-kepala
Muncul Nama Ahmadinejad di Bursa Capres Iran,03/6/2024 22:01 WIB,https://news.detik.com/internasional/d-7372542/muncul-nama-ahmadinejad-di-bursa-capres-iran
Ketua Parlemen Iran Ikut Maju Bursa Pilpres Gantikan Ebrahim Raisi,03/6/2024 21:53 WIB,https://news.detik.com/internasional/d-7372525/ketua-parlemen-iran-ikut-maju-bursa-pilpres-gantikan-ebrahim-raisi
OK OCE Kemanusiaan Salurkan Bantuan Sembako untuk Gaza,03/6/2024 21:52 WIB,https://news.detik.com/berita/d-7372641/ok-oce-kemanusiaan-salurkan-bantuan-sembako-untuk-gaza
Demokrat DKI Resmi Ajukan Mujiyono Maju Jadi Bacalon Wagub Jakarta,03/6/2024 21:49 WIB,https://news.detik.com/pemilu/d-7372522/demokrat-dki-resmi-ajukan-mujiyono-maju-jadi-bacalon-wagub-jakarta
"Kapolsek Mampang Pimpin Patroli Skala Besar, Antisipasi Gangguan Kamtibmas",04/6/2024 23:55 WIB,https://news.detik.com/berita/d-7374514/kapolsek-mampang-pimpin-patroli-skala-besar-antisipasi-gangguan-kamtibmas
Komnas PA Banten Kecam Ibu Lecehkan Anak Kandung di Tangerang,04/6/2024 23:51 WIB,https://news.detik.com/berita/d-7374512/komnas-pa-banten-kecam-ibu-lecehkan-anak-kandung-di-tangerang
Biden Desak Qatar Bujuk Hamas Setujui Proposal Gencatan Senjata di Gaza,04/6/2024 23:39 WIB,https://news.detik.com/internasional/d-7374506/biden-desak-qatar-bujuk-hamas-setujui-proposal-gencatan-senjata-di-gaza
"Projo: Menyerang Pak Jokowi Tak Ampuh di Pilpres, Masak Mau Dipakai Lagi",04/6/2024 23:13 WIB,https://news.detik.com/pemilu/d-7374498/projo-menyerang-pak-jokowi-tak-ampuh-di-pilpres-masak-mau-dipakai-lagi
Saran JK ke Afghanistan: Gabungkan Pendidikan Islam dan Sains,04/6/2024 23:00 WIB,https://news.detik.com/berita/d-7374491/saran-jk-ke-afghanistan-gabungkan-pendidikan-islam-dan-sains
Menteri Pendidikan Afghanistan Pakaikan JK Serban,04/6/2024 22:54 WIB,https://news.detik.com/berita/d-7374470/menteri-pendidikan-afghanistan-pakaikan-jk-serban
Alasan Warga Kampung Bayam Bertahan di Huntara hingga Rusun Baru Dibangun,04/6/2024 22:40 WIB,https://news.detik.com/berita/d-7374457/alasan-warga-kampung-bayam-bertahan-di-huntara-hingga-rusun-baru-dibangun
Dubes LN Kagum Lihat Persemaian Mentawir: Inisiatif Luar Biasa,04/6/2024 22:37 WIB,https://news.detik.com/berita/d-7374452/dubes-ln-kagum-lihat-persemaian-mentawir-inisiatif-luar-biasa
Syarat Penyembelihan Hewan Kurban yang Benar dan Sah,04/6/2024 22:36 WIB,https://news.detik.com/berita/d-7374451/syarat-penyembelihan-hewan-kurban-yang-benar-dan-sah
"Kartu Layanan Gratis TransJ untuk Penyandang Disabilitas, Ini Ketentuannya",04/6/2024 22:32 WIB,https://news.detik.com/berita/d-7374446/kartu-layanan-gratis-transj-untuk-penyandang-disabilitas-ini-ketentuannya
Sindiran Keras Biden Usai Trump Divonis Bersalah,04/6/2024 22:23 WIB,https://news.detik.com/internasional/d-7374441/sindiran-keras-biden-usai-trump-divonis-bersalah
Pemprov Kaji Gratiskan Sekolah Swasta di Jakarta,04/6/2024 22:08 WIB,https://news.detik.com/berita/d-7374430/pemprov-kaji-gratiskan-sekolah-swasta-di-jakarta
PUI soal Jokowi Beri Izin Ormas Kelola Tambang: Untuk Kemajuan Umat,04/6/2024 22:06 WIB,https://news.detik.com/berita/d-7374517/pui-soal-jokowi-beri-izin-ormas-kelola-tambang-untuk-kemajuan-umat
Ahli Ungkap 5 Penyimpangan Proyek Tol MBZ hingga Rugikan Negara Rp 510 M,04/6/2024 22:02 WIB,https://news.detik.com/berita/d-7374421/ahli-ungkap-5-penyimpangan-proyek-tol-mbz-hingga-rugikan-negara-rp-510-m
SYL Curhat Beri Kontribusi ke Negara Rp 2.400 T tapi Kini Namanya Hancur,05/6/2024 23:56 WIB,https://news.detik.com/berita/d-7376559/syl-curhat-beri-kontribusi-ke-negara-rp-2-400-t-tapi-kini-namanya-hancur
Menhub Buka Kemungkinan Rute KRL sampai Karawang 2025 atau 2026,05/6/2024 23:52 WIB,https://news.detik.com/berita/d-7376558/menhub-buka-kemungkinan-rute-krl-sampai-karawang-2025-atau-2026
SYL Sumpah Demi Allah Bayar Dokter Kecantikan Pakai Kartu Kredit Pribadi,05/6/2024 23:48 WIB,https://news.detik.com/berita/d-7376556/syl-sumpah-demi-allah-bayar-dokter-kecantikan-pakai-kartu-kredit-pribadi
"Menpora Dukung Gerbangtara, Pastikan IKN Selaras dengan Pembangunan Pemuda",05/6/2024 23:26 WIB,https://news.detik.com/berita/d-7376546/menpora-dukung-gerbangtara-pastikan-ikn-selaras-dengan-pembangunan-pemuda
"Bos PPI: Tapera Jadi Liar, Seakan Urunan Rakyat Biayai Proyek Negara",05/6/2024 23:25 WIB,https://news.detik.com/berita/d-7376545/bos-ppi-tapera-jadi-liar-seakan-urunan-rakyat-biayai-proyek-negara
SYL Minta Blokir Rekeningnya Dibuka: Pertimbangan Kemanusiaan,05/6/2024 23:24 WIB,https://news.detik.com/berita/d-7376544/syl-minta-blokir-rekeningnya-dibuka-pertimbangan-kemanusiaan
Sanksi AS ke ICC Buntut Buru Netanyahu,05/6/2024 23:10 WIB,https://news.detik.com/internasional/d-7376532/sanksi-as-ke-icc-buntut-buru-netanyahu
Polisi Beberkan Kendala Kasus Kematian Akseyna 9 Tahun Belum Terungkap,05/6/2024 23:07 WIB,https://news.detik.com/berita/d-7376530/polisi-beberkan-kendala-kasus-kematian-akseyna-9-tahun-belum-terungkap
"Politikus PDIP soal Tapera: Kalau Maksa, Potongan Wajib Namanya!",05/6/2024 22:57 WIB,https://news.detik.com/berita/d-7376515/politikus-pdip-soal-tapera-kalau-maksa-potongan-wajib-namanya
Pengacara Pegi Minta Gelar Perkara Khusus Kasus Pembunuhan Vina,05/6/2024 22:51 WIB,https://news.detik.com/berita/d-7376511/pengacara-pegi-minta-gelar-perkara-khusus-kasus-pembunuhan-vina
Kapolri Buka Rakernis Baharkam Polri di Makassar,05/6/2024 22:45 WIB,https://news.detik.com/berita/d-7376508/kapolri-buka-rakernis-baharkam-polri-di-makassar
SYL Ngaku Belikan Jaket Rp 46 Juta untuk Anak Pakai Kartu Kredit Pribadi,05/6/2024 22:41 WIB,https://news.detik.com/berita/d-7376505/syl-ngaku-belikan-jaket-rp-46-juta-untuk-anak-pakai-kartu-kredit-pribadi
"Fahri Hamzah soal Tapera: Kesalahannya Disebut Tabungan, tapi Maksa",05/6/2024 22:40 WIB,https://news.detik.com/berita/d-7376503/fahri-hamzah-soal-tapera-kesalahannya-disebut-tabungan-tapi-maksa
Polisi Audiensi dengan Pihak UI dan Keluarga Terkait Kematian Akseyna,05/6/2024 22:29 WIB,https://news.detik.com/berita/d-7376495/polisi-audiensi-dengan-pihak-ui-dan-keluarga-terkait-kematian-akseyna
